Agent Name,Phone,Email,Address,ID,Submission Year,Submission Year File Number
 TRANSFER ONLINE, 503-227-2950, INFO@TRANSFERONLINE.COM," 512 SE SALMON STREET, PORTLAND, OR 97214-3444",UTRX,2022,1
 Standard Registrar and Transfer Company, 801-571-8844, amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2021,1
 Standard Registrar and Transfer Company, 801-571-8844, amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2021,2
 Standard Registrar and Transfer Company, 801-571-8844, amy @standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2022,1
 Standard Registrar and Transfer Company, 801-571-8844, amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2022,2
 Standard Registrar and Transfer Company, 801-571-8844, amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2023,1
 Standard Registrar and Transfer Company, 801-571-8844, amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2023,2
 Standard Registrar and Transfer Company, 801-571-8844, amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2023,3
" Worldwide Stock Transfer, LLC", (201) 820-2008, ykopstick@wwstr.com,,VMTG,2022,1
" Worldwide Stock Transfer, LLC",_(201) 820-2008, ykopstick@wwstr.com," One University Plaza, Suite 505, Hackensack, NJ 07601",VMTG,2023,1
" Madison Stock Transfer, Inc.", 718-627-4453, info@ madisonstocktransfer.com," 2500 Coney Island Avenue, Brooklyn, NY 11223",VNTA,2023,1
 Pacific Stock Transfer Company, (800) 785-7782, info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,1
 Pacific Stock Transfer Company, (800) 785-7782, info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,2
 Pacific Stock Transfer Company, (800) 785-7782, info@PacificStockTransferCompany.com," _6725 Via Austi Parkway Suite 300, Las Vegas, NV 89119",VTXB,2021,3
 Pacific Stock Transfer Company, (800) 785-7782, info @PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,4
 Pacific Stock Transfer Company, (800) 785-7782, info@PacificStockTransferCompany.com, _6725 Via Austi Parkway Suite 300. Las Vegas. NV 89119,VTXB,2021,5
 Pacific Stock Transfer Company, (800) 785-7782, info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,6
 Pacific Stock Transfer Company, (800) 785-7782, info@PacificStockTransferCompany.com," _6725 Via Austi Parkway Suite 300, Las Vegas, NV 89119",VTXB,2021,7
 Pacific Stock Transfer Company, (800) 785-7782, info @PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,8
 Pacific Stock Transfer Company, (800) 785-7782, info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300, Las Vegas, NV 89119",VTXB,2022,1
 Pacific Stock Transfer Company, (800) 785-7782, info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300, Las Vegas, NV 89119",VTXB,2022,2
 Action Stock Transfer Corporation, (801) 274-1088, action@ actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",WBWB,2021,1
 Action Stock Transfer Corporation, (801) 274-1088, action@ actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",WBWB,2021,2
 Action Stock Transfer Corporation, (801) 274-1088, action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",WBWB,2022,1
 Action Stock Transfer Corporation, (801) 274-1088, action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",WBWB,2022,2
" Clear Trust, LLC", 813-235-4490, inbox@ClearTrustTransfer.com," 16540 Pointe Village Dr, Suite 205 / Lutz, Florida 33558",WLAN,2021,1
" Clear Trust, LLC", 813-235-4490, inbox@ClearTrustTransfer.com," 16540 Pointe Village Dr, Suite 205 / Lutz, Florida 33558",WLAN,2021,2
" Clear Trust, LLC", 813-235-4490, inbox@ClearTrustTransfer.com," 16540 Pointe Village Dr, Suite 205 / Lutz, Florida 33558",WLAN,2021,3
,,,,WOWI,2021,1
,,,,WOWI,2021,2
 Computershare U.S., 303 262 0796, Dmitriy. Podolny@computershare.com," 8742 Lucent Blvd., Suite 225, Highlands Ranch, CO 80129",WOWI,2022,1
 Securities Transfer Corporation, (469) 633-0101, Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2021,1
 Securities Transfer Corporation, (469) 633-0101, Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2021,2
 Securities Transfer Corporation, (469) 633-0101, Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2022,3
 Securities Transfer Corporation, (469) 633-0101, Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2022,4
 Securities Transfer Corporation, (469) 633-0101, Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2023,1
 Securities Transfer Corporation, (469) 633-0101, Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2023,2
 Pacific Stock Transfer Co., 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300",WPUR,2021,1
 Pacific Stock Transfer Co., 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300",WPUR,2021,2
 Pacific Stock Transfer Co., 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300",WPUR,2022,1
 Nevada Agency and Transfer Company, 775-322-0626, info@natco.com," 50 West Liberty Street, Suite 880, Reno, NV 89501",WTXR,2023,1
 Standard Transfer Company, (801) 571-8844, Info@standardtransferco.com," 440 East 400 South, Suite 200, Salt Lake City, UT. 84111",WWDH,2021,1
 Standard Transfer Company, (801) 571-8844, Info@standardtransferco.com," 440 East 400 South, Suite 200, Salt Lake City, UT. 84111",WWDH,2021,2
" American Stock Transfer & Trust Company, LLC", +1 (800) 937-5449, help@astfinancial.com," 6201 15'"" Ave, Brooklyn, NY 11219",WWHC,2021,1
" American Stock Transfer & Trust Company, LLC", +1 (800) 937-5449, help@astfinancial.com," 6201 15'"" Ave, Brooklyn, NY 11219",WWHC,2022,1
, +1 (800) 937-5449, help@astfinancial.com,,WWHC,2022,2
" American Stock Transfer & Trust Company, LLC", +1 (800) 937-5449, hel astfinancial.com," 6201 15 Ave, Brooklyn, NY 11219",WWHC,2022,3
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XCPT,2021,1
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XCPT,2021,2
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XCPT,2021,3
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XCPT,2021,4
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XCPT,2022,1
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XCPT,2023,1
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XTPT,2021,1
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XTPT,2021,2
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XTPT,2021,3
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XTPT,2022,1
 Signature Stock Transfer, 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Rd., Suite 220 Addison Texas,75001",XTPT,2023,1
