ID,Financial Statements Done,Reporting Year,Submission Year,Report Submission Title,Submission Year File Number,Date,Link,pdf_file,Company Name,text_file,Securities Done,Insiders Done,Third Party Providers Done,Trading Agents Done,Reporting Year/Period,Transfer Agents Done
AHFD,0,1848,2021,"Annual Report - Annual Report for the Year Ending on December 31, 2019",4,09/13/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301849/content,AHFD_2021_Annual_4.pdf,"321    ACTIVE HEALTH FOODS INC
Name: 4, dtype: object",AHFD_2021_Annual_4.txt,1,0,1,0,"<regex.Match object; span=(260, 271), match=' 12-31-2019'>",1.0
AHFD,0,1848,2022,"Annual Report - Annual Report for the Year Ended December 31, 2021",1,01/21/2022,https://www.otcmarkets.com/otcapi/company/financial-report/318007/content,AHFD_2022_Annual_1.pdf,"321    ACTIVE HEALTH FOODS INC
Name: 4, dtype: object",AHFD_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(243, 254), match=' 12-31-2021'>",1.0
AHFI,0,1848,2021,"Attorney Letter with Respect to Current Information - Annual Reports for periods ending December 31, 2019, and December 31, 2020",1,09/05/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300933/content,AHFI_2021_Annual_1.pdf,"557    ABSOLUTE HEALTH & FITNESS
Name: 4, dtype: object",AHFI_2021_Annual_1.txt,0,0,-1,0,-1,
AHFI,0,1848,2021,Annual Report - Annual Report 2020,2,08/23/2021,https://www.otcmarkets.com/otcapi/company/financial-report/298180/content,AHFI_2021_Annual_2.pdf,"557    ABSOLUTE HEALTH & FITNESS
Name: 4, dtype: object",AHFI_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(269, 280), match=' 12/81/2020'>",1.0
AHFI,0,1848,2021,Annual Report - Annual Report 2019,3,08/23/2021,https://www.otcmarkets.com/otcapi/company/financial-report/298179/content,AHFI_2021_Annual_3.pdf,"557    ABSOLUTE HEALTH & FITNESS
Name: 4, dtype: object",AHFI_2021_Annual_3.txt,1,0,-5,0,"<regex.Match object; span=(269, 280), match=' 12/81/2019'>",1.0
AHFI,0,1848,2022,Annual Report - All periods from 12/31/2020 through 12/31/2021,1,01/05/2022,https://www.otcmarkets.com/otcapi/company/financial-report/316911/content,AHFI_2022_Annual_1.pdf,"557    ABSOLUTE HEALTH & FITNESS
Name: 4, dtype: object",AHFI_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(270, 281), match=' 12/31/2021'>",1.0
ALSI,0,1848,2021,Annual Report - amended annual,1,11/03/2021,https://www.otcmarkets.com/otcapi/company/financial-report/309377/content,ALSI_2021_Annual_1.pdf,"554    ATLAS RESOURCES INTL INC
Name: 4, dtype: object",ALSI_2021_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(253, 267), match=' March 31,2021'>",1.0
ALSI,0,1848,2021,Annual Report - Annual Report,2,11/03/2021,https://www.otcmarkets.com/otcapi/company/financial-report/309374/content,ALSI_2021_Annual_2.pdf,"554    ATLAS RESOURCES INTL INC
Name: 4, dtype: object",ALSI_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(245, 259), match=' March 31,2020'>",1.0
ALSI,0,1848,2021,Annual Report - Annual Report,3,09/09/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301498/content,ALSI_2021_Annual_3.pdf,"554    ATLAS RESOURCES INTL INC
Name: 4, dtype: object",ALSI_2021_Annual_3.txt,1,0,-5,0,"<regex.Match object; span=(245, 259), match=' March 31,2021'>",1.0
ALSI,0,1848,2022,Annual Report - Annual Report,1,06/02/2022,https://www.otcmarkets.com/otcapi/company/financial-report/336471/content,ALSI_2022_Annual_1.pdf,"554    ATLAS RESOURCES INTL INC
Name: 4, dtype: object",ALSI_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(250, 265), match=' March 31, 2022'>",1.0
ALTB,0,1848,2023,Annual Report - Annual Report,1,03/05/2023,https://www.otcmarkets.com/otcapi/company/financial-report/360891/content,ALTB_2023_Annual_1.pdf,"361    ALPINE AUTO BROKERS INC
Name: 4, dtype: object",ALTB_2023_Annual_1.txt,1,0,-1,0,-1,1.0
ALTB,0,1848,2023,Annual Report - Annual Report,2,03/05/2023,https://www.otcmarkets.com/otcapi/company/financial-report/360890/content,ALTB_2023_Annual_2.pdf,"361    ALPINE AUTO BROKERS INC
Name: 4, dtype: object",ALTB_2023_Annual_2.txt,1,0,-1,0,-1,1.0
AMBS,0,1848,2017,Annual Report - OTC Pink Disclosure Guidelines,1,12/07/2017,https://www.otcmarkets.com/otcapi/company/financial-report/184139/content,AMBS_2017_Annual_1.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2017_Annual_1.txt,0,0,1,0,-1,
AMBS,0,1848,2017,Annual Report - Amarantus 2016 Fiscal Year 2016,2,12/07/2017,https://www.otcmarkets.com/otcapi/company/financial-report/184127/content,AMBS_2017_Annual_2.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2017_Annual_2.txt,0,0,-1,0,-1,
AMBS,0,1848,2018,Annual Report - Annual Report,1,04/18/2018,https://www.otcmarkets.com/otcapi/company/financial-report/191231/content,AMBS_2018_Annual_1.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2018_Annual_1.txt,0,0,1,0,-1,
AMBS,0,1848,2018,Annual Report - AMBS OTC Disclosure,2,04/17/2018,https://www.otcmarkets.com/otcapi/company/financial-report/191188/content,AMBS_2018_Annual_2.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2018_Annual_2.txt,0,0,-1,0,-1,
AMBS,0,1848,2018,Annual Report - AMBS - FY17 Annual Report OTCMKTS,3,04/17/2018,https://www.otcmarkets.com/otcapi/company/financial-report/191187/content,AMBS_2018_Annual_3.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2018_Annual_3.txt,0,0,-1,0,-1,
AMBS,0,1848,2019,Annual Report - Annual Report,1,01/16/2019,https://www.otcmarkets.com/otcapi/company/financial-report/210516/content,AMBS_2019_Annual_1.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2019_Annual_1.txt,0,0,-1,0,-1,
AMBS,0,1848,2020,Annual Report - Annual Report,1,07/29/2020,https://www.otcmarkets.com/otcapi/company/financial-report/253027/content,AMBS_2020_Annual_1.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2020_Annual_1.txt,0,0,-5,0,"<regex.Match object; span=(9371, 9389), match=' December 31, 2019'>",
AMBS,0,1848,2020,Annual Report - Annual Report,2,07/29/2020,https://www.otcmarkets.com/otcapi/company/financial-report/253026/content,AMBS_2020_Annual_2.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2020_Annual_2.txt,0,0,-1,0,-1,
AMBS,0,1848,2021,Annual Report - Annual Report,1,11/06/2021,https://www.otcmarkets.com/otcapi/company/financial-report/309849/content,AMBS_2021_Annual_1.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2021_Annual_1.txt,0,0,-5,0,"<regex.Match object; span=(247, 265), match=' December 31, 2020'>",
AMBS,0,1848,2021,Annual Report - Annual Report,2,11/02/2021,https://www.otcmarkets.com/otcapi/company/financial-report/309182/content,AMBS_2021_Annual_2.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2021_Annual_2.txt,0,0,-5,0,"<regex.Match object; span=(247, 265), match=' December 31, 2020'>",
AMBS,0,1848,2021,Annual Report - Annual Report,3,10/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/307804/content,AMBS_2021_Annual_3.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2021_Annual_3.txt,0,0,-5,0,"<regex.Match object; span=(247, 265), match=' December 31, 2020'>",
AMBS,0,1848,2021,Annual Report - Annual Report,4,10/14/2021,https://www.otcmarkets.com/otcapi/company/financial-report/306622/content,AMBS_2021_Annual_4.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2021_Annual_4.txt,0,0,-1,0,-1,
AMBS,0,1848,2021,Annual Report - Annual Report,5,10/14/2021,https://www.otcmarkets.com/otcapi/company/financial-report/306603/content,AMBS_2021_Annual_5.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2021_Annual_5.txt,0,0,-5,0,"<regex.Match object; span=(247, 265), match=' December 31, 2020'>",
AMBS,0,1848,2021,Annual Report - Annual Report,6,09/27/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304664/content,AMBS_2021_Annual_6.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2021_Annual_6.txt,0,0,-5,0,"<regex.Match object; span=(247, 265), match=' December 31, 2020'>",
AMBS,0,1848,2021,Annual Report - Annual Report,7,08/31/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300261/content,AMBS_2021_Annual_7.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2021_Annual_7.txt,0,0,-5,0,"<regex.Match object; span=(250, 269), match=' September 30, 2020'>",
AMBS,0,1848,2022,Annual Report - Annual Report,1,04/15/2022,https://www.otcmarkets.com/otcapi/company/financial-report/327804/content,AMBS_2022_Annual_1.pdf,"342    AMARANTUS BIOSCIENCE HLDG
Name: 4, dtype: object",AMBS_2022_Annual_1.txt,0,0,-5,0,"<regex.Match object; span=(248, 266), match=' December 31, 2021'>",
AMCY,0,1848,2021,"Annual Report - ACS Global, Inc. Annual Report for the period ending December 31, 2020",1,09/15/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302317/content,AMCY_2021_Annual_1.pdf,"142    ACS GLOBAL INC
Name: 4, dtype: object",AMCY_2021_Annual_1.txt,0,0,1,0,"<regex.Match object; span=(215, 233), match=' December 31, 2020'>",
AMCY,0,1848,2021,"Annual Report - ACS Global, Inc Annual Report for the period ended December 31, 2019",2,09/15/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302316/content,AMCY_2021_Annual_2.pdf,"142    ACS GLOBAL INC
Name: 4, dtype: object",AMCY_2021_Annual_2.txt,0,0,1,0,"<regex.Match object; span=(215, 233), match=' December 31, 2019'>",
AMCY,0,1848,2022,Annual Report - 2021 Annual Report,1,03/31/2022,https://www.otcmarkets.com/otcapi/company/financial-report/325813/content,AMCY_2022_Annual_1.pdf,"142    ACS GLOBAL INC
Name: 4, dtype: object",AMCY_2022_Annual_1.txt,0,0,-1,0,-1,
AMFL,0,1848,2021,Annual Report - Financial Statement,1,12/27/2021,https://www.otcmarkets.com/otcapi/company/financial-report/316319/content,AMFL_2021_Annual_1.pdf,"558    AMERICAN FILMS INC
Name: 4, dtype: object",AMFL_2021_Annual_1.txt,0,0,-1,0,-1,
AMFL,0,1848,2021,"Annual Report - Sept 30, 2020 Financial Statements (amended)",2,09/10/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301643/content,AMFL_2021_Annual_2.pdf,"558    AMERICAN FILMS INC
Name: 4, dtype: object",AMFL_2021_Annual_2.txt,0,0,-1,0,-1,
AMFL,0,1848,2021,"Annual Report - Sept 30, 2019 Financial Statements",3,08/30/2021,https://www.otcmarkets.com/otcapi/company/financial-report/299368/content,AMFL_2021_Annual_3.pdf,"558    AMERICAN FILMS INC
Name: 4, dtype: object",AMFL_2021_Annual_3.txt,0,0,-1,0,-1,
AMFL,0,1848,2022,"Annual Report - Fiscal Year Ended September 30, 2022",1,12/13/2022,https://www.otcmarkets.com/otcapi/company/financial-report/355241/content,AMFL_2022_Annual_1.pdf,"558    AMERICAN FILMS INC
Name: 4, dtype: object",AMFL_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(244, 263), match=' September 30, 2022'>",1.0
AMLH,0,1848,2014,Annual Report - Financials,1,01/02/2014,https://www.otcmarkets.com/otcapi/company/financial-report/115171/content,AMLH_2014_Annual_1.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2014_Annual_1.txt,0,0,-1,0,-1,
AMLH,0,1848,2014,Annual Report - Corporate Disclosure,2,01/02/2014,https://www.otcmarkets.com/otcapi/company/financial-report/115170/content,AMLH_2014_Annual_2.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2014_Annual_2.txt,0,0,-1,0,-1,
AMLH,0,1848,2015,"Annual Report - AMLH Revised 2014 Financials (February 23, 2015 Posting)",1,08/24/2015,https://www.otcmarkets.com/otcapi/company/financial-report/143650/content,AMLH_2015_Annual_1.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2015_Annual_1.txt,0,0,-1,0,-1,
AMLH,0,1848,2015,Annual Report - Annual corporate financials,2,02/23/2015,https://www.otcmarkets.com/otcapi/company/financial-report/133183/content,AMLH_2015_Annual_2.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2015_Annual_2.txt,0,0,-1,0,-1,
AMLH,0,1848,2015,Annual Report - Corporate disclosure,3,02/23/2015,https://www.otcmarkets.com/otcapi/company/financial-report/133182/content,AMLH_2015_Annual_3.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2015_Annual_3.txt,0,0,1,0,-1,
AMLH,0,1848,2016,Annual Report - AMLH 2015 Annual Financial Statements,1,04/15/2016,https://www.otcmarkets.com/otcapi/company/financial-report/153109/content,AMLH_2016_Annual_1.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2016_Annual_1.txt,0,0,-1,0,-1,
AMLH,0,1848,2016,Annual Report - 2015 Annual Disclosure Statement,2,04/14/2016,https://www.otcmarkets.com/otcapi/company/financial-report/153023/content,AMLH_2016_Annual_2.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2016_Annual_2.txt,0,0,1,0,-1,
AMLH,0,1848,2017,"Annual Report - Annual Report Revised As of December 31, 2016",1,05/14/2017,https://www.otcmarkets.com/otcapi/company/financial-report/171885/content,AMLH_2017_Annual_1.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2017_Annual_1.txt,0,0,1,0,-1,
AMLH,0,1848,2017,"Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Annual Report Revised As of December 31, 2016",2,05/14/2017,https://www.otcmarkets.com/otcapi/company/financial-report/171884/content,AMLH_2017_Annual_2.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2017_Annual_2.txt,0,0,-1,0,-1,
AMLH,0,1848,2021,Annual Report - 2020 Annual Report,1,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302594/content,AMLH_2021_Annual_1.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2021_Annual_1.txt,1,0,1,0,"<regex.Match object; span=(8982, 9005), match=' [| December 31 2020 |]'>",-1.0
AMLH,0,1848,2021,Annual Report - 2019 Annual Report,2,09/02/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300567/content,AMLH_2021_Annual_2.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2021_Annual_2.txt,1,0,1,0,"<regex.Match object; span=(8981, 9004), match=' [| December 31 2019 _]'>",-1.0
AMLH,0,1848,2022,Annual Report - 2021 Amended Annual Report,1,04/19/2022,https://www.otcmarkets.com/otcapi/company/financial-report/328098/content,AMLH_2022_Annual_1.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(9135, 9156), match=' [December 31st 2021]'>",-1.0
AMLH,0,1848,2022,Annual Report - 2021 Annual report,2,04/11/2022,https://www.otcmarkets.com/otcapi/company/financial-report/327230/content,AMLH_2022_Annual_2.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2022_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(9135, 9156), match=' [December 31st 2021]'>",-1.0
AMLH,0,1848,2023,Annual Report - Annual report ending 12/31/2022,1,03/20/2023,https://www.otcmarkets.com/otcapi/company/financial-report/361976/content,AMLH_2023_Annual_1.pdf,"560    AMER LEISURE HLDGS INC
Name: 4, dtype: object",AMLH_2023_Annual_1.txt,1,0,-1,0,-1,-1.0
AMNC,0,1848,2016,Annual Report - 2014 Consolidated Financial Statement,1,12/23/2016,https://www.otcmarkets.com/otcapi/company/financial-report/164444/content,AMNC_2016_Annual_1.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2016_Annual_1.txt,0,0,-1,0,-1,
AMNC,0,1848,2016,Annual Report - Annual Report,2,12/23/2016,https://www.otcmarkets.com/otcapi/company/financial-report/164437/content,AMNC_2016_Annual_2.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2016_Annual_2.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Footnotes to Consolidated Balance Sheet 2018,1,11/04/2019,https://www.otcmarkets.com/otcapi/company/financial-report/233320/content,AMNC_2019_Annual_1.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_1.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Consolidated Balance Sheet 2018,2,11/04/2019,https://www.otcmarkets.com/otcapi/company/financial-report/233319/content,AMNC_2019_Annual_2.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_2.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Disclosure Statement 2018,3,11/04/2019,https://www.otcmarkets.com/otcapi/company/financial-report/233318/content,AMNC_2019_Annual_3.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_3.txt,0,0,-5,0,"<regex.Match object; span=(9326, 9344), match=' December 31, 2018'>",
AMNC,0,1848,2019,Annual Report - Footnotes to Consolidated Balance Sheet 2017,4,11/04/2019,https://www.otcmarkets.com/otcapi/company/financial-report/233317/content,AMNC_2019_Annual_4.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_4.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Consolidated Balance Sheet 2017,5,11/04/2019,https://www.otcmarkets.com/otcapi/company/financial-report/233316/content,AMNC_2019_Annual_5.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_5.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Annual Report,6,11/04/2019,https://www.otcmarkets.com/otcapi/company/financial-report/233315/content,AMNC_2019_Annual_6.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_6.txt,0,0,-5,0,"<regex.Match object; span=(9325, 9343), match=' December 31, 2017'>",
AMNC,0,1848,2019,Annual Report - Footnotes to Consolidated Balance Sheet 2018,7,10/24/2019,https://www.otcmarkets.com/otcapi/company/financial-report/232477/content,AMNC_2019_Annual_7.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_7.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Consolidated Balance Sheet 2018,8,10/24/2019,https://www.otcmarkets.com/otcapi/company/financial-report/232475/content,AMNC_2019_Annual_8.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_8.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Disclosure Statement 2018,9,10/24/2019,https://www.otcmarkets.com/otcapi/company/financial-report/232474/content,AMNC_2019_Annual_9.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_9.txt,0,0,-5,0,"<regex.Match object; span=(9317, 9335), match=' December 31, 2018'>",
AMNC,0,1848,2019,Annual Report - Footnotes to Consolidated Balance Sheet 2017,10,10/24/2019,https://www.otcmarkets.com/otcapi/company/financial-report/232473/content,AMNC_2019_Annual_10.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_10.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Consolidated Balance Sheet 2017,11,10/24/2019,https://www.otcmarkets.com/otcapi/company/financial-report/232467/content,AMNC_2019_Annual_11.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_11.txt,0,0,-1,0,-1,
AMNC,0,1848,2019,Annual Report - Disclosure Statement,12,10/24/2019,https://www.otcmarkets.com/otcapi/company/financial-report/232466/content,AMNC_2019_Annual_12.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2019_Annual_12.txt,0,0,-5,0,"<regex.Match object; span=(9317, 9335), match=' December 31, 2017'>",
AMNC,0,1848,2020,Annual Report - Consolidated Balance Sheet,1,05/18/2020,https://www.otcmarkets.com/otcapi/company/financial-report/247081/content,AMNC_2020_Annual_1.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2020_Annual_1.txt,0,0,-1,0,-1,
AMNC,0,1848,2020,Annual Report - Attorney Letter,2,05/14/2020,https://www.otcmarkets.com/otcapi/company/financial-report/246433/content,AMNC_2020_Annual_2.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2020_Annual_2.txt,0,0,-1,0,-1,
AMNC,0,1848,2020,Annual Report - Footnotes to Consolidated Balance Sheet 2019,3,05/13/2020,https://www.otcmarkets.com/otcapi/company/financial-report/246345/content,AMNC_2020_Annual_3.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2020_Annual_3.txt,0,0,-1,0,-1,
AMNC,0,1848,2020,Annual Report - Consolidated Balance Sheet,4,05/13/2020,https://www.otcmarkets.com/otcapi/company/financial-report/246344/content,AMNC_2020_Annual_4.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2020_Annual_4.txt,0,0,-1,0,-1,
AMNC,0,1848,2020,Annual Report - Annual Report,5,05/13/2020,https://www.otcmarkets.com/otcapi/company/financial-report/246343/content,AMNC_2020_Annual_5.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2020_Annual_5.txt,1,0,-5,0,"<regex.Match object; span=(229, 247), match=' December 31, 2019'>",-1.0
AMNC,0,1848,2021,Annual Report - Footnotes to Consolidated Balance Sheet 2020,1,09/08/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301290/content,AMNC_2021_Annual_1.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2021_Annual_1.txt,0,0,-1,0,-1,
AMNC,0,1848,2021,Annual Report - Annual Report-Consolidated Balance Sheet 2020,2,09/08/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301289/content,AMNC_2021_Annual_2.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2021_Annual_2.txt,0,0,-1,0,-1,
AMNC,0,1848,2021,"Annual Report - Amincor, Inc. - Attorney Letter with Respect to Adequate Current Information",3,08/18/2021,https://www.otcmarkets.com/otcapi/company/financial-report/297017/content,AMNC_2021_Annual_3.pdf,"258    AMINCOR INC A
Name: 4, dtype: object",AMNC_2021_Annual_3.txt,0,0,-1,0,-1,
