Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number
False, BHLD, © Common, 09369Y101, $.001," 75,000,000 "," December 31, 2020"," 5,001,374 "," December 31, 2020", 145.97 , December 31. 2020, 14 ," December 31, 2020",BHLD,2021,1
False, BHLD, © Common, 09369Y101, $.001," 75,000,000 "," December 31, 2020"," 5,001,374 "," December 31, 2020", 145.97 , December 31. 2020, 14 ," December 31, 2020",BHLD,2021,2
False, BHLD, Common, 09369Y101, $.001," 75,000,000 "," December 31, 2021"," 6,197,774 "," December 31, 2021"," 745,970 ", December 31. 2021, 74 ," December 31, 2021",BHLD,2022,4
True, NA,,,, ,," 6,197,774 ",,,,,,BHLD,2022,4
False, BICB, Common, 09056U107, 0.001," 300,000,000 "," January 31, 2021"," 68,342,758 "," January 31, 2021"," 3,500,000 "," January 31, 2021", 92 ," January 31, 2021",BICB,2021,1
True,,,,, ,," 68,342,758 ",,,,,,BICB,2021,1
False, BICB, Common, 09056U107, 0.001," 300,000,000 "," January 31, 2022"," 68,342,758 "," January 31, 2022"," 3,500,000 "," January 31, 2022", 92 ," January 31, 2022",BICB,2022,1
False, BICB, Common, 09056U107, 0.001," 300,000,000 "," January 31, 2021"," 68,342,758 "," January 31, 2021"," 3,500,000 "," January 31, 2021", 92 ," January 31, 2021",BICB,2022,2
False, BICB, Common, 09056U107, 0.001," 300,000,000 "," January 31, 2022"," 68,342,758 "," January 31, 2022"," 3,500,000 "," January 31, 2022", 92 ," January 31, 2022",BICB,2022,3
False,,,,,," December 31, 2020",," December 31, 2020",," December 31, 2020",," December 31, 2020",BIEI,2021,1
True, BIEl, Series A Convertible Preferred, N/A, $0.001," 10,000,000 "," December 31, 2020",," December 31, 2020",,,,,BIEI,2021,1
True, BIEl, Series B Convertible Preferred, N/A, $0.001," 1,000,000 "," December 31, 2020",," December 31, 2020",,,,,BIEI,2021,1
False, BIMO, Common, 090620105, $0.0001," 1,000,000,000 ", 11/01/21," 163,429,806 ", 11/01/21," 2,500,000 ", 11/01/21, 695 , 11/01/21,BIMO,2021,1
False, BIMO, Common, 090620105, $0.0001," 1,000,000,000 ", 11/01/21," 163,429,806 ", 11/01/21," 2,500,000 ", 11/01/21, 695 , 11/01/21,BIMO,2021,3
False, BIMO, Common, 090620105, $0.0001," 1,000,000,000 ", 09/01/21," 163,429,806 ", 09/01/21," 2,500,000 ", 09/01/21, 695 , 09/01/21,BIMO,2021,5
False, BIMO, COMMON, 090620105, 0.0001," 1,000,000,000 ", 01/11/2022," 163,429,806 ", 01/11/2022," 2,500,000 ", 01/11/2022, 695 , 01/11/2022,BIMO,2022,2
False, BORK, Common, 102100 10 4, .0001," 1,000,000,000,000 ", 5/31/2021," 940,650,190 ", 5/31/2021,, 6/23/2021,, 6/23/2021,BORK,2021,2
False, BORK, Common, 102100 10 4, .0001," 1,000,000,000,000 ", 5/31/2022," 940,650,190 ", 05/31/2022,, 7/22/22,, 7/22/2022,BORK,2022,2
False, BRZV, COMMON STOCK, 106766108, $ 0.001," 400,000,000 ", 09/30/2021," 99,794,400 ", 09/30/2021," 10,480,000 ", 09/30/2021, 21 , 09/30/2021,BRZV,2021,1
True,,,,, ,," 99,794,400 ",,,,,,BRZV,2021,1
False, BRZV, COMMON STOCK, 106766108, $ 0.001," 400,000,000 ", 09/30/2020," 30,794,400 ", 09/30/2020," 10,480,000 ", 09/30/2020, 21 , 09/30/2020,BRZV,2021,2
False, BRZV, COMMON STOCK, 106766108, $ 0.001," 400,000,000 ", 09/30/2019," 30,794,400 ", 09/30/2019," 10,480,000 ", 09/30/2019, 21 , 09/30/2019,BRZV,2021,3
False, BRZV, COMMON STOCK, 106766108, $ 0.001," 400,000,000 ", 09/30/2022," 187,074,045  ", 09/30/2022," 43,536,883 ", 09/30/2022, 26 , 09/30/2022,BRZV,2022,2
True,,,,, ,," 187,074,045  ",,,,,,BRZV,2022,2
False, BRZV, COMMON STOCK, 106766108, $ 0.001," 400,000,000 ", 09/30/2021," 99,794,400 ", 09/30/2021," 10,480,000 ", 09/30/2021, 21 , 09/30/2021,BRZV,2022,3
False, BSTK, COMMON, 11041N206, 01," 100,000,000 ", 12/31/2020," 72,550,144 ", 12/31/2020," 15,585,771 ", 12/31/2020, 11 , 12/31/2020,BSTK,2021,1
True, BSTK, PREFERRED, 11041N206, 01," 20,000,000 ", 12/31/2020," 72,550,144 ", 12/31/2020,,,,,BSTK,2021,1
False, BSTK, COMMON, 11041N206, 01," 100,000,000 ", 12/31/2019," 72,550,144 ", 12/31/2019," 15,585,771 ", 12/31/2019, 11 , 12/31/2019,BSTK,2021,2
True, BSTK, preferred, 11041N206, 01," 20,000,000 ", 12/31/2019," 72,550,144 ", 12/31/2019,,,,,BSTK,2021,2
False, BSTK, COMMON, 11041N206, 01," 400,000,000 ", 12/31/2021," 72,550,144 ", 12/31/2021," 15,585,771 ", 12/31/2021, 211 , 12/31/2021,BSTK,2022,1
True, BSTK, PREFERRED, 11041N206, 01," 20,000,000 ", 12/31/2021," 72,550,144 ", 12/31/2021,,,,,BSTK,2022,1
False, BWPC, Common, 09609H207, 0.0001.," 100,000,000 ", 07/31/2021," 84,307,781 ", 07/31/2021," 760,724 ", 07/31/2021, 716 , 07/31/2021,BWPC,2021,1
False, BWPC, Common, 09609H207, 0.0001.," 100,000,000 ", 01/31/2021," 13,807,781 ", 01/31/2021,, 01/31/2021,, 01/31/2021,BWPC,2021,2
False, BWPC, Common, 09609H207, 0.0001.," 100,000,000 ", 01/31/2020," 2,557,781 ", 01/31/2020," 760,724 ", 01/31/2020, 48 , 01/31/2020,BWPC,2021,4
False, BWPC, Common, 09609H207, 0.0001.,, 07/31/2021,, 07/31/2021,, 07/31/2021,, 07/31/2021,BWPC,2021,5
False, BWPC, Common, 09609H207, 0.0001.," 100,000,000 ", 07/3 1/2020," 13,807,781 ", 07/31/2020," 760,724 ", 07/31/2020, 49 , 07/31/2020,BWPC,2021,7
False, BWPC, Common, 09609H207, 0.0001.," 100,000,000 ", 01/31/2020," 2,557,781 ", 01/31/2020," 760,724 ", 01/31/2020, 48 , 01/31/2020,BWPC,2021,8
False, BWPC, Common, 09609H207, 0.0001.," 100,000,000 ", 01/31/2020," 2,557,781 ", 01/31/2020," 760,724 ", 01/31/2020, 48 , 01/31/2020,BWPC,2021,9
False, BWPC, Common, 09609H207, 0.0001.," 950,000,000 ", 07/31/2022," 303,981,981 ", 07/31/2022," 760,724 ", 07/31/2022, 65 , 07/31/2022,BWPC,2022,1
True,,,,, ,," 303,981,981 ",,,,,,BWPC,2022,1
False, BWPC, Common, 09609H207, 0.0001.," 950,000,000 ", 07/31/2022," 303,981,981 ", 07/31/2022," 760,724 ", 07/31/2022, 65 , 07/31/2022,BWPC,2022,2
True,,,,, ,," 303,981,981 ",,,,,,BWPC,2022,2
False, BWPC, Common, 09609H207, 0.0001.,, 01/31/2022,, 01/31/2022,, 01/31/2022,, 01/31/2022,BWPC,2022,3
False, BWPC, Common, 09609H207, 0.0001.," 950,000,000 ", 01/31/2023," 204,081,981 ", 01/31/2023," 760,724 ", 01/31/2023, 67 , 01/31/2023,BWPC,2023,1
True,,,,, ,," 204,081,981 ",,,,,,BWPC,2023,1
False, BXLC, © Common Stock, 08857 7101, $0.01," 9,900,000 ", 12/31/20," 832,654 ", 12/31/20," 319,652 ", 12/31/20, 78 , 12/31/20,BXLC,2021,1
True, N/A, Series A participating preferred stock, N/A, $0.01," 100,000 ", 12/31/20," 832,654 ", 12/31/20,,,,,BXLC,2021,1
False, BXLC, © Common Stock, 08857 7101, $0.01," 9,900,000 ", 12/31/21," 753,889 ", 12/31/21," 183,237 ", 12/31/21, 78 , 12/31/21,BXLC,2022,1
True, N/A, Series A participating preferred stock, N/A, $0.01," 100,000 ", 12/31/21," 753,889 ", 12/31/21,,,,,BXLC,2022,1
False, BYRG,, 12428A304, $.0001," 50,000,000,000 "," December 31, 2020"," 4,310,682,785. "," December 31, 2020"," 3,260,107,257_ "," December 31, 2020", 160 ," December 31, 2020",BYRG,2021,2
True,,,,, ,," 4,310,682,785. ",,,,,,BYRG,2021,2
False, BYRG,, 12428A304, $.0001," 50,000,000,000 "," December 31, 2019"," 4,310,682,785. "," December 31, 2019"," 3,260,107,257_"," December 31, 2019", 160 ," December 31, 2019",BYRG,2021,4
True,,,,, ,," 4,310,682,785. ",,,,,,BYRG,2021,4
False, BYRG,, 12428A304, $.0001," 13,000,000,.000 "," December 31, 2021"," 11,358,516,118 "," December 31, 2021"," 3,260,107,257_ "," December 31, 2021", 161 ," December 31, 2021",BYRG,2022,1
True,,,,, ,," 11,358,516,118 ",,,,,,BYRG,2022,1
False, BYRG,, 12428A304, $.0001," 13,000,000,.000 "," December 31, 2021"," 11,358,516,118 "," December 31, 2021"," 3,260,107,257_ "," December 31, 2021", 161 ," December 31, 2021",BYRG,2022,3
True,,,,, ,," 11,358,516,118 ",,,,,,BYRG,2022,3
False, CAFS, Common Stock, 12770A209, $0.001," 500,00,000 ", 7.31.21," 366,656,339 ", 7.31.21," 11,807,873 ", 7.31.21, 250 , 7.31.21,CAFS,2021,1
False, CAFS, Common Stock, 12770A209, $0.001," 500,00,000 ", 7.31.20," 366,656,339 ", 7.31.20," 11,807,873 ", 7.31.20, 250 , 7.31.20,CAFS,2021,2
False, CAFS, - Common Stock, 12770A209, $0.001," 325,000,000 ", 7.31.22," 191,656,339 ", 7.31.22," 11,807,873 ", 7.31.22, 225 , 7.31.22,CAFS,2022,1
False,,,,,, 12/31/2020,, 12/31/2020,, 12/31/2020,, 12/31/2020,CAMG,2021,2
False,,,,,, 12/31/2019,, 12/31/2019,, 12/31/2019,, 12/31/2019,CAMG,2021,3
False, CAMG, / Common Stock, 13173Q106, 0.001," 100,000,000 ", 12/31/2020," 25,295,000 ", 12/31/2020," 2,873,421 ", 12/31/2020, 356 , 12/31/2020,CAMG,2021,6
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001, 0 , 12/31/2020," 25,295,000 ", 12/31/2020,,,,,CAMG,2021,6
False, CAMG, / Common Stock, 13173Q106, 0.001," 100,000,000 ", 12/31/2019," 25,295,000 ", 12/31/2019," 2,873,421 ", 12/31/2019, 356 , 12/31/2019,CAMG,2021,7
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001, 0 , 12/31/2019," 25,295,000 ", 12/31/2019,,,,,CAMG,2021,7
False,,,,,, 12/31/2021,, 12/31/2021,, 12/31/2021,, 12/31/2021,CAMG,2022,1
False, CAPV, © Common, 1268801103, $0.0001," 500,000,000 "," March 31, 2021"," 53,056,005 "," March 31, 2021"," 12,987,532 "," March 31, 2021", 125 ," March 31, 2021",CAPV,2021,1
False, CAPV, © Common, 1268801103, $0.0001," 500,000,000 "," March 31, 2020"," 53,056,005 "," March 31, 2020"," 12,987,532 "," March 31, 2020", 125 ," March 31, 2020",CAPV,2021,2
False, CAPV, © Common, 1268801103, $0.0001," 1,000,000,000 "," March 31, 2022"," 411,481,652 "," March 31, 2022"," 35,987,529 "," March 31, 2022", 221 ," March 31, 2022",CAPV,2022,1
True,,,,, ,," 411,481,652 ",,,,,,CAPV,2022,1
False, CBDG, COMMON, 87243T100, $0.001," 90,000,000 ", 09/23/2021," 18,131,600 ", 09/23/2021," 1,651,000 ", 9/23/2021, 49 , 09/23/2021,CBDG,2021,2
True,,,,, ,," 18,131,600 ",,,,,,CBDG,2021,2
True, N/A,,,, ,,,,,,,,CBIA,2022,2
False, CCWF, | Common Stock, 171334204, 0.001," 3,000,000,000 ", 12/31/2020," 185,632,159  ", 12/31/2020," 84,078,004 ", 12/31/2020, 172 , 12/31/2020,CCWF,2021,2
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001, 0 , 12/31/2020," 185,632,159  ", 12/31/2020,,,,,CCWF,2021,2
False, CCWF, | Common Stock, 171334204, 0.001," 3,000,000,000 ", 12/31/2019," 185,632,159  ", 12/31/2019," 84,078,004 ", 12/31/2019, 172 , 12/31/2019,CCWF,2021,3
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001, 0 , 12/31/2019," 185,632,159  ", 12/31/2019,,,,,CCWF,2021,3
False, CCWE, | Common Stock, 171334204, 0.001," 3,000,000,000 ", 12/31/2021," 185,632,159 ", 12/31/2021," 84,078,004 ", 12/31/2021, 172 , 12/31/2021,CCWF,2022,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 500,000 ", 12/31/2021," 185,632,159 ", 12/31/2021,,,,,CCWF,2022,1
False, CDNO, Common Calls A, 208892208, $.0001," 850,000,000 "," September 6, 2021"," 205,718,588 "," September 6, 2021"," 14,664,634 "," September 6, 2021",," September 6, 2021",CDNO,2021,1
True, NA, Preferred B, 208892307, $.0001," 10,000,000 "," September 6, 2021"," 205,718,588 "," September 6, 2021",,,,,CDNO,2021,1
False, CDNO, Common Calls A, 208892208, $.0001," 850,000,000 "," December 30,2020"," 205,718,588 "," December 30,2020"," 14,664,634 "," December 30,2020",," September 6, 2021",CDNO,2021,2
True, NA, Preferred B, 208892307, $.0001," 10,000,000 "," September 6, 2021"," 205,718,588 "," September 6, 2021",,,,,CDNO,2021,2
False, CDNO, Common Class A, 208892208, $.0001," 850,000,000 "," June 30, 2022"," 205,718,588  "," June 30, 2022"," 14,664,634 "," June 30, 2022", 533 ," August 15, 2022",CDNO,2022,1
True, NA, Preferred A, NA, $.0001," 10,000,000 "," June 30, 2022"," 205,718,588  "," June 30, 2022",,,,,CDNO,2022,1
True, NA,, 208892307, $.0001," 10,000,000 "," June 30, 2022"," 205,718,588  "," June 30, 2022",,,,,CDNO,2022,1
False, CDNO, Common Class A, 208892208, $.0001," 850,000,000 "," December 31,2021"," 205,718,588  "," December 31,2021"," 14,664,634 "," December 31,2021", 533 ," March 22, 2022",CDNO,2022,2
True, NA, Preferred A, NA, $.0001," 10,000,000 "," March 22, 2022"," 205,718,588  "," March 22, 2022",,,,,CDNO,2022,2
True, NA,, 208892307, $.0001," 10,000,000 "," March 22, 2021"," 205,718,588  ",,,,,,CDNO,2022,2
False, CDNO, Common Class A, 208892208, $.0001," 850,000,000 "," December 31,2021"," 205,718,588  "," December 31,2021"," 14,664,634 "," December 31,2021", 533 ," March 22, 2022",CDNO,2022,3
True, NA, Preferred A, NA, $.0001," 10,000,000 "," March 22, 2022"," 205,718,588  "," March 22, 2022",,,,,CDNO,2022,3
True, NA, Preferred B, 208892307, $.0001," 10,000,000 "," March 22, 2021"," 205,718,588  "," March 22, 2021",,,,,CDNO,2022,3
False, CDSG, Common, 16939t108, .001," 100,000,000 "," September 30, 2021"," 31,756,927 "," September 30, 2021"," 2,388,960 "," September 30, 2021", 73 ," September 30, 2021",CDSG,2021,1
True,, Preferred,, 01," 10,000,000 "," September 30, 2021"," 31,756,927 "," September 30, 2021",,,,,CDSG,2021,1
False, CDSG, Common, 16939t108, .001," 100,000,000 "," September 30, 2022"," 74,176,927 "," September 30, 2022"," 17,869,335 "," September 30, 2022", 86 ," September 30, 2022",CDSG,2022,1
True,, Preferred,, 01," 10,000,000 "," September 30, 2022"," 74,176,927 "," September 30, 2022",,,,,CDSG,2022,1
False, CDSG, Common, 16939t108, .001," 100,000,000 "," September 30, 2022"," 74,176,927 "," September 30, 2022"," 17,869,335 "," September 30, 2022", 86 ," September 30, 2022",CDSG,2022,2
True,, Preferred,, 01," 10,000,000 "," September 30, 2022"," 74,176,927 "," September 30, 2022",,,,,CDSG,2022,2
False, CGUD, © Common Stock, 199751108, $0.001," 1,000,000,000 "," June 30, 2019"," 542,289,901 "," June 30, 2019"," 220,540,104 "," June 30, 2019", 138 ," June 30, 2019",CGUD,2022,1
False, CGUD, © Common Stock, 199751108, $0.001," 1,000,000,000 "," June 30, 2022"," 542,289,901 "," June 30, 2022"," 220,540,104 "," June 30, 2022", 138 ," June 30, 2022",CGUD,2022,2
False, CHYI, - Common Stock, 1716C 102, $0.001," 495,000,000 "," November 9, 2020"," 330,228,037 "," November 9, 2020"," 60,276 "," November 9, 2020", 65 ," November 9, 2020",CHYI,2020,1
True, N/A, Preferred Stock, N/A, $0.001," 5,000,000* "," November 9, 2020"," 330,228,037 "," November 9, 2020",,,,,CHYI,2020,1
False, CHYI, © Common Stock, 17160102, $0.001," 495,000,000 "," December 31, 2021"," 344,728,037  "," December 31, 2021"," 60,276 "," December 31, 2021", 78 ," December 31, 2021",CHYI,2022,1
False, CIVX, | Common Stock, 126453208, 0.001," 1,992,674,709 ", 10/31/2020," 1,992.674,709 ", 10/31/2020," 1,992,.674,709 ", 10/31/2020, 42 , 10/31/2020,CIVX,2021,2
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 100,000,000 ", 10/31/2020," 1,992.674,709 ", 10/31/2020,,,,,CIVX,2021,2
False, CIVX, | Common Stock, 126453208, 0.001," 1,992,674,709 ", 10/31/2019," 1,992.674,709 ", 10/31/2019," 1,992,.674,709 ", 10/31/2019, 42 , 10/31/2019,CIVX,2021,3
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 100,000,000 ", 10/31/2019," 1,992.674,709 ", 10/31/2019,,,,,CIVX,2021,3
False, CIVX, | Common Stock, 126453208, 0.001," 1,992,674,709 ", 10/31/2019," 1,992.674,709 ", 10/31/2019," 1,992,.674,709 ", 10/31/2019, 42 , 10/31/2019,CIVX,2021,4
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 100,000,000 ", 10/31/2019," 1,992.674,709 ", 10/31/2019,,,,,CIVX,2021,4
False, CIVX, | Common Stock, 126453208, 0.001," 1,992,674,709 ", 10/31/2021," 1,992.674,709 ", 10/31/2021," 1,992,.674,709 ", 10/31/2021, 42 , 10/31/2021,CIVX,2022,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 5,000,000 ", 10/31/2021," 1,992.674,709 ", 10/31/2021,,,,,CIVX,2022,1
False, CLPE, Common Stock, 184677 102, $0.001 per share," 3,000,000,000 "," November 17, 2021"," 2,999,.119.479 "," November 17, 2021"," 13,233 "," November 17, 2021", 185 ," November 17, 2021",CLPE,2021,1
False, CLPE, Common Stock, 184677 10 2, $0.001 per share," 3,000,000,000 "," September 8, 2021"," 2,999,119.479 "," September 8, 2021"," 13,233 "," September 8, 2021", 185 ," September 8, 2021",CLPE,2021,2
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," August 23, 2021"," 57,938,401 "," August 23, 2021"," 3,791,965 "," August 23, 2021", 277 ," August 23, 2021",CMOT,2021,1
True, N/A, N/A, N/A, N/A, N/A ,," 57,938,401 ",,,,,,CMOT,2021,1
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," August 23, 2021"," 57,938,401 "," August 23, 2021"," 3,791,965 "," August 23, 2021", 201 ," August 23, 2021",CMOT,2021,3
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," August 23, 2021"," 57,938,401 "," August 23, 2021"," 3,791,965 "," August 23, 2021", 201 ," August 23, 2021",CMOT,2021,4
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," August 23, 2021"," 57,938,401 "," August 23, 2021"," 3,791,965 "," August 23, 2021", 201 ," August 23, 2021",CMOT,2021,5
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," August 23, 2021"," 57,938,401 "," August 23, 2021"," 3,791,965 "," August 23, 2021", 201 ," August 23, 2021",CMOT,2021,6
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," June 28, 2022"," 68,942,272 "," June 28, 2022"," 60,839,475 "," June 28, 2022", 412 ," June 28, 2022",CMOT,2022,1
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," June 28, 2022"," 68,942,272 "," June 28, 2022"," 60,839,475 "," June 28, 2022", 412 ," June 28, 2022",CMOT,2022,2
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," August 23, 2021"," 57,938,401 "," August 23, 2021"," 3,791,965 "," August 23, 2021", 201 ," August 23, 2021",CMOT,2022,3
False, CMOT, | Common Stock, 231555 103, $0.001," 200,000,000 "," August 23, 2021"," 57,938,401 "," August 23, 2021"," 3,791,965 "," August 23, 2021", 201 ," August 23, 2021",CMOT,2022,4
False, CMPY, © Common Stock, 20036M107, $0.001," 750,000,000 "," December 31, 2020"," 78,615,782(2) "," December 31, 2020"," 7,947,563 "," December 31, 2020", 306 ," December 31, 2020",CMPY,2021,1
False, CMPY, - Common Stock, 20036M107, $0.001," 750,000,000 "," January 31, 2022"," 78,619,532* "," January 31, 2022"," 7,947,563 "," January 31, 2022", 291 ," January 31, 2022",CMPY,2022,1
False, CNCT, COMMON, 16951V106, 0.0001," 1,500,000,000 "," December 315, 2020"," 434,473,776 "," December 31%, 2020",," December 31, 2020",," December 31, 2020",CNCT,2021,1
True,,,, 0.001," 5,000,000 "," December 315', 2020"," 434,473,776 "," December 315, 2020",,,,,CNCT,2021,1
False, CNCT, COMMON, 16951V106, 0.0001," 1,500,000,000 "," December 315, 2021"," 434,473,776 "," December 31°, 2021"," 47,547,399 "," December 31, 2021", 117 ," December 31, 2021",CNCT,2022,1
True,,,, 0.001," 5,000,000 "," December 315, 2021"," 434,473,776 "," December 315, 2021",,,,,CNCT,2022,1
False, CPWY, © Common Stock, 18451W105, .001," 190,000,000 ", 12/31/2021," 164,509,162 ", 12/31/2021," 80,259,312 ", 12/31/2021, 749 , 12/31/2021,CPWY,2022,1
False, CRMK, Common, 156778102, 0.001," 30,000,000 "," June 30, 2021"," 22,068,725 "," June 30, 2021",," June 30, 2021",," June 30, 2021",CRMK,2021,3
False, CRSQ, common, 22005 B104, $.0001," 100,000,000 _ _", 12/31/2020 and 6/30/2021," 42,144,427 "," 6/30/2021 (including 6,352,760 shares"," 4,604,334 ", 8/28/2021, 231 , 8/28/2021,CRSQ,2021,3
False, CRSQ, common, 22005 B104, $.0001," 100,000,000 _ _", 12/31/2020 and 6/30/2021," 42,144,427 "," 6/30/2021 (including 6,352,760 shares"," 4,604,334 ", 8/28/2021, 231 , 8/28/2021,CRSQ,2021,5
False, CRSQ, common, 22005 B104, $.0001," 100,000,000 _", 12/31/2021," 43,644 427 ", 12/31/2021, 4.604 334 , 12/31/2021, 232 , 12/31/2021,CRSQ,2022,2
False, CSSI, © Common Stock, 22160A206, $0.001," 500,000,000 "," December 31, 2020"," 43,314,603 "," December 31, 2020"," 12,995,400 "," December 31, 2020", 71 ," December 31, 2020",CSSI,2021,1
False, CSSI, © Common Stock, 22160A206, $0.001," 500,000,000 "," March 21, 2022"," 413,314,603 "," March 21, 2022"," 15,055,400 "," March 21, 2022", 66 ," March 21, 2022",CSSI,2022,1
False, CVST, Common Stock, 223574104, .05," 50,000,000 ", 01/31/2021," 19,362,635 ", 01/31/2021," 8,708,912 ", 01/31/2021, 251 , 01/31/2021,CVST,2021,3
False, CVST, Common Stock, 223574104, .05," 50,000,000 ", 01/31/2020," 19,362,635 ", 01/31/2020," 8,708,912 ", 01/31/2020, 251 , 01/31/2020,CVST,2021,4
False, CVST, Common Stock, 223574104, .05," 50,000,000 ", 01/31/2022," 19,362,635 ", 01/31/2022," 8,708,912 ", 01/31/2022, 251 , 01/31/2022,CVST,2022,1
False, CYBL.PK, Common, 23247M205, $0.001," 20,000,000,000 "," December 31, 2020"," 4,481,275,578 "," December 31, 2020"," 3,779,932,108 "," December 31, 2020", 314 ," December 31, 2020",CYBL,2022,2
True, CYBL, Preferred Stock — Class A, NA,, 200 ," December 31, 2020"," 4,481,275,578 "," December 31, 2020",,,,,CYBL,2022,2
True, CYBL,, NA, $0.001," 100,000,000 "," December 31, 2020"," 4,481,275,578 "," December 31, 2020",,,,,CYBL,2022,2
