Agent Name,Phone,Email,Address,ID,Submission Year,Submission Year File Number,file,Link
 Action Stock Transfer,(801)2741088,jb@actionstocktransfer.com," 2469 E. Ft. Union Blvd, #214, Salt Lake, City, UT, 84121",BHLD,2022,4,BHLD_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327970/content
 Issuer Direct Corporation,9197442722,info@issuerdirect.com," One Glenwood Avenue, Suite 1001, Releigh, NC 27603",BICB,2021,1,BICB_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302294/content
 Action Stock Transfer,8012741088,jo(@actionstocktransfer.com," 2469 E. Ft. Union Blvd, Salt Lake, Ut. 84121",BICB,2022,1,BICB_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329386/content
 Action Stock Transfer,8012741088,jo(@actionstocktransfer.com," 2469 E. Ft. Union Blvd, Salt Lake, Ut. 84121",BICB,2022,2,BICB_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329382/content
 Issuer Direct Corporation,9197442722,info@issuerdirect.com," One Glenwood Avenue, Suite 1001, Raleigh, NC 27603",BICB,2022,3,BICB_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323143/content
 Securities Transfer Corporation,4696330101,info@stctransfer.com," 2901 N Dallas Parkway, Suite 380, Plano, Texas 75093",BICB,2023,1,BICB_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/362128/content
 Issuer Direct,(919)4814000,info@issuerdirect.com," One Glenwood Ave., Suite 1001, Raleigh, NC_ 27603",BIEI,2021,1,BIEI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304028/content
 Pacific Stock Transfer Co,(702)3613033,info@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300 Las Vegas NV 89119",BIMO,2021,1,BIMO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314761/content
 Pacific Stock Transfer Co,(702)3613033,info@pacificstocktransfer.com," 6725 Via Austi Parkway, Suit 300 Las Vegas NV 89119",BIMO,2021,3,BIMO_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314600/content
 Pacific Stock Transfer Co.,(702)3613033,info@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300, Las Vegas NV 89119",BIMO,2021,5,BIMO_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311130/content
 Pacific Stock Transfer Company,(702)3613033,info@pacificstocktransfer.com," 6725-Via Austi Parkway, Suite 300, Las Vegas, NV 89119",BIMO,2022,2,BIMO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/352411/content
 Pacific Stock Transfer,7023613033,Paul@pacificstocktransfer.com," 6725 Via Austi Pkwy, Las Vegas, NV 89119",BORK,2021,2,BORK_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304443/content
 Pacific Stock Transfer,7023613033,Paul@pacificstocktransfer.com," 6725 Via Austi Pkwy, Las Vegas, NV 89119",BORK,2022,2,BORK_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/340460/content
 Pacific Stock Transfer Co.,8007857782,info@pacificstocktransfer.com, 6725 Via Austi Parkway #300,BRNE,2021,1,BRNE_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305172/content
 Pacific Stock Transfer Co.,8007857782,info@pacificstocktransfer.com, 6725 Via Austi Parkway #300,BRNE,2021,2,BRNE_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305171/content
 Pacific Stock Transfer Co.,8007857782,info@pacificstocktransfer.com, 6725 Via Austi Parkway #300,BRNE,2021,3,BRNE_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/296326/content
 Pacific Stock Transfer Co.,8007857782,info@pacificstocktransfer.com, 6725 Via Austi Parkway #300,BRNE,2021,4,BRNE_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/296324/content
 Pacific Stock Transfer Co.,8007857782,info@pacificstocktransfer.com, 6725 Via Austi Parkway #300,BRNE,2022,1,BRNE_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325699/content
 Pacific Stock Transfer,7023613033,billymiller@pacificstocktransfer.com, 6725 Via Austi Parkway S300 LAS Vegas NV 89119,BSTK,2022,1,BSTK_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317660/content
 Pacific Stock Transfer,7023613033,billymiller@pacificstocktransfer.com, 6725 Via Ausi Parkway S300 LAS VEGAS NV 89119,BSTK,2023,1,BSTK_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360971/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,1,BWPC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306928/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,2,BWPC_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306926/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,3,BWPC_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306924/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,4,BWPC_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306922/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,5,BWPC_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303195/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,6,BWPC_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303192/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,7,BWPC_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303190/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,8,BWPC_2021_Annual_8.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302880/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2021,9,BWPC_2021_Annual_9.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302325/content
 Nevada Agency and Transfer Company,(775)3220626,info@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",BWPC,2022,1,BWPC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/355176/content
 Nevada Agency and Transfer Company,(775)3220626,info@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",BWPC,2022,2,BWPC_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/346904/content
" Globex Transfer, LLC.",(813)3444464,mt@globextransfer.com," 780 Deltona Blvd, Suite 202, Deltona, FL 32725",BWPC,2022,3,BWPC_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323391/content
 Nevada Agency and Transfer Company,(775)3220626,info@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",BWPC,2023,1,BWPC_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/362092/content
 Securities Transfer Corporation,14696330101,jstackhouse@stctransfer.com," 2901 N. Dallas Parkway Suite 380, Plano, Texas 75093",BXLC,2021,1,BXLC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302783/content
 Securities Transfer Corporation,14696330101,jstackhouse@stctransfer.com," 2901 N. Dallas Parkway Suite 380, Plano, Texas 75093",BXLC,2022,1,BXLC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326017/content
" Standard Registrar & Transfer Company, Inc.",801.571.8844,amy@standardregistrar.com," 12528 South 1840 East, Draper UT 84020",CAFS,2021,1,CAFS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297251/content
" Standard Registrar & Transfer Company, Inc.",801.571.8844,amy@standardregistrar.com," 12528 South 1840 East, Draper UT 84020",CAFS,2021,2,CAFS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293903/content
" Standard Registrar & Transfer Company, Inc.",801.571.8844,amy@standardregistrar.com," 12528 South 1840 East, Draper UT 84020",CAFS,2022,1,CAFS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/349895/content
 Pacific Stock Transfer Company,7023613033x148,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Suite 300, Las Vegas, NV 89119",CAPV,2021,1,CAPV_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293677/content
 Pacific Stock Transfer Company,7023613033x148,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Suite 300, Las Vegas, NV 89119",CAPV,2021,2,CAPV_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293676/content
 Pacific Stock Transfer Company,7023613033x148,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Suite 300, Las Vegas, NV 89119",CAPV,2022,1,CAPV_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/339069/content
 Action Stock Transfer,8012741088,action@actionstocktransfer.com, 2469 E. Fort Union Blvd,CBDG,2021,2,CBDG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304059/content
 Pacific Stock Transfer Co.,(800)7857782,awalker@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300, Las Vegas Nevada 89119",CBIA,2021,1,CBIA_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306518/content
 Pacific Stock Transfer Co.,(800)7857782,awalker@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300, Las Vegas Nevada 89119",CBIA,2021,2,CBIA_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301948/content
 Pacific Stock Transfer Co.,(800)7857782,awalker@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300, Las Vegas Nevada 89119",CBIA,2022,2,CBIA_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/353360/content
 Securities Transfer Corporation,4696330101,info@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas 75093",CDNO,2021,1,CDNO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304256/content
 Securities Transfer Corporation,4696330101,info@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas 75093",CDNO,2021,2,CDNO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304255/content
 Securities Transfer Corporation,4696330101,info@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas 75093",CDNO,2022,1,CDNO_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/343318/content
 Securities Transfer Corporation,4696330101,info@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas 75093",CDNO,2022,2,CDNO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/330374/content
 Securities Transfer Corporation,4696330101,info@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas 75093",CDNO,2022,3,CDNO_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325415/content
 EQ Shareowner Services,6513062904,chad.dalton@equiniti.com," 1110 Centre Pointe Curve, Suite 101",CDSG,2021,1,CDSG_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/310029/content
 EQ Shareowner Services,6513062904,chad.dalton@equiniti.com," 1110 Centre Pointe Curve, Suite 101",CDSG,2021,2,CDSG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305444/content
 EQ Shareowner Services,6513062904,chad.dalton@equiniti.com," 1110 Centre Pointe Curve, Suite 101",CDSG,2021,3,CDSG_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297280/content
 EQ Shareowner Services,6513062904,chad.dalton@equiniti.com," 1110 Centre Pointe Curve, Suite 101",CDSG,2021,4,CDSG_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297274/content
 Olde Monmouth Stock Transfer,7328722727,matt@oldemonmouth.com, 200 Memorial Parkway,CDSG,2022,1,CDSG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/353728/content
 Olde Monmouth Stock Transfer,7328722727,matt@oldemonmouth.com, 200 Memorial Parkway,CDSG,2022,2,CDSG_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/352346/content
" Transfer Online, Inc.",+15032272950,info@transferonline.com," 512 SE Salmon St., Portland, OR 97214",CFGX,2021,2,CFGX_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303037/content
" Transfer Online, Inc.",+15032272950,info@transferonline.com," 512 SE Salmon St., Portland, OR 97214",CFGX,2021,4,CFGX_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302923/content
" Transfer Online, Inc.",+15032272950,info@transferonline.com," 512 SE Salmon St., Portland, OR 97214",CFGX,2022,2,CFGX_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323898/content
 Securities Transfer Corporation,(469)6330101,Inobel@stctransfer.com," Suite 380, 2901 N. Dallas Parkway",CHYI,2022,1,CHYI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326724/content
" Transfer Online, Inc.",+1503.227.2950,daniel@transferonline.com," 512 SE Salmon St., Portland, OR 97214",CIVX,2023,1,CIVX_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358488/content
" Transfer Online, Inc.",+1503.227.2950,daniel@transferonline.com," 512 SE Salmon St., Portland, OR 97214",CIVX,2023,2,CIVX_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/357777/content
 Action Stock Transfer Company,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Ste. 214, Salt Lake City, UT 84121",CLPE,2021,1,CLPE_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/312056/content
 Action Stock Transfer Company,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Ste. 214, Salt Lake City, UT 84121",CLPE,2021,2,CLPE_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301331/content
 Pacific Stock Transfer Company,(800)7857782,info@pacificstocktransfer.com," 725 Via Austi Pkwy Suite 300, Las Vegas, NV 89119",CMOT,2021,1,CMOT_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309271/content
 Pacific Stock Transfer Company,(800)7857782,info@pacificstocktransfer.com," 6725 Via Austi Pkwy Suite 300, Las Vegas, NV 89119",CMOT,2022,1,CMOT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/340464/content
 Action Stock Transfer Corporation,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",CMPY,2021,1,CMPY_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302401/content
 Action Stock Transfer Corporation,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",CMPY,2022,1,CMPY_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325935/content
 V Stock Transfer LLC,212.828.8436,info@vstocktransfer.com," 18 Lafayette Place Woodmere, NY 11598",CNCT,2021,1,CNCT_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300274/content
 V Stock Transfer LLC,212.828.8436,info@vstocktransfer.com," 18 Lafayette Place Woodmere, NY 11598",CNCT,2022,1,CNCT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325770/content
 Equiniti Trust Company,(303)2824800,info@equiniti.com," 275 Madison Avenue, 34"" Floor, New York, NY 10016",CNGI,2021,1,CNGI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304600/content
 Equiniti Trust Company,(303)2824800,info@equiniti.com," 275 Madison Avenue, 34*"" Floor, New York, NY 10016",CNGI,2022,1,CNGI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325071/content
 Securities Transfer Corporation,(469)6330101,info@stctransfer.com," 2901 Dallas Parkway, Suite 380, Dallas, TX 75093",COFE,2023,1,COFE_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359615/content
 Pacific Stock Transfer Company,7023613033,info@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300, Las Vegas, NV 89119",CPWY,2022,1,CPWY_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/333330/content
" Signature Stock Transfer, Inc.",(972)6124120,info@signaturestocktransfer.com," 14673 Midway Road, Suite #220",CRFU,2022,1,CRFU_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/328827/content
" OTR, Inc.",5032250375,bonnie@otrtransfer.com," 1050 SW 6"" Ave, #1230, Portland, OR 97204",CRMK,2021,3,CRMK_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294254/content
" Globex Transfer, LLC",8133444490,er@globextransfer.com," 780 Deltona Blvd,. Ste 202, Deltona, FL 32725",CRSQ,2021,3,CRSQ_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305890/content
" Globex Transfer, LLC",8133444490,er@globextransfer.com," 780 Deltona Blvd,. Ste 202, Deltona, FL 32725",CRSQ,2021,5,CRSQ_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303709/content
" Globex Transfer, LLC",8133444490,er@globextransfer.com," 780 Deltona Bivd.. Ste 202 Deltona, FL 32725",CRSQ,2022,2,CRSQ_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326700/content
 Pacific Stock Transfer Company,8007857782,info@pacificstocktransfer.com," 6725 Via Austi Pkwy, #300, Las Vegas NV 89119",CSSI,2021,1,CSSI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302677/content
" Transfer Online, Inc.",5032272950,info@transferonline.com," 512 SE Salmon Street, Portland Oregon 97214",CSSI,2022,1,CSSI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325609/content
" Covista Communications, Inc.",8282615123,dwrink214@gqmail.com," PO Box 405, Newton, NC 28658",CVST,2021,3,CVST_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307144/content
" Covista Communications, Inc.",8282615123,dwrink214@gqmail.com," PO Box 405, Newton, NC 28658",CVST,2021,4,CVST_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307143/content
