Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number,file,Link
False, NSPT,CommonStock,652477100, 0.001,, 12/31/2019," 9,989,028,018 ", 12/31/2019," 2,230,714,502 ", 12/31/2019, 443 , 12/31/2019,NSPT,2021,3,NSPT_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302362/content
False, NSPT,CommonStock,652477100, 0.001,, 12/31/2021," 9,989,028,018 ", 12/31/2021," 2,230,714,502 ", 12/31/2021, 443 , 12/31/2021,NSPT,2022,1,NSPT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324068/content
False, NSPT,CommonStock,652477100, 0.001,, 12/31/2022," 11,189,028,018 ", 12/31/2022,, 12/31/2022, 443 ,,NSPT,2023,1,NSPT_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361516/content
False, NSPT,CommonStock,652477100, 001,, 12/31/2022," 11,189,028,018 ", 12/31/2022," 8,889,021,551 ", 12/31/2022, 443 , 12/31/2022,NSPT,2023,2,NSPT_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359035/content
False, NSTM,CommonStock,67001V109, 01,, 05/20/21," 43,881,477 ", 05/20/21," 19,201,285 ", 05/20/21, 93 , 05/20/21,NSTM,2021,1,NSTM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303936/content
False, NSTM,CommonStock,67001V109, 01,, 12/31/2021," 46,881,475 ", 12/31/2021," 19,201,285 ", 12/31/2021, 93 , 12/31/2021,NSTM,2022,1,NSTM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325959/content
False, NSYC,NA,637858101, 0,, 123121, 43.612 , 123124, 39.250 , 123121, 50 , 123121,NSYC,2022,1,NSYC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324698/content
False, NUGN,Common,67052F102, .0001,," December 31, 2020",," December 31, 2020",," December 31, 2020",," December 31, 2020",NUGN,2021,1,NUGN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/308146/content
False, NUGN,Common,67052F102, .0001,," September 30, 2020"," 59,254,155 "," September 30, 2020"," 39,669,494 "," September 30, 2020", 58 ," September 30, 2020",NUGN,2021,2,NUGN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307691/content
False, NUGN,Common,67052F102, .0001,," December 31, 2019"," 59,254,155 "," December 31, 2019"," 39,669,494 "," December 31, 2019", 58 ," December 31, 2019",NUGN,2021,3,NUGN_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307687/content
False, NUGN,Common,67052F102, .0001,," December 31, 2020"," 59,254,155 "," December 31, 2020"," 39,669,494 "," December 31, 2020", 58 ," December 31, 2020",NUGN,2021,4,NUGN_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306067/content
False, NUGN,Common,67052F102, .0001,," December 31, 2019"," 59,254,155 "," December 31, 2019"," 39,669,494 "," December 31, 2019", 58 ," December 31, 2019",NUGN,2021,5,NUGN_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306063/content
False, NUGN,Common,67052F102, .0001,," December 31, 2020"," 59,254,155 "," December 31, 2020"," 39,669,494 "," December 31, 2020", 58 ," December 31, 2020",NUGN,2021,6,NUGN_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302780/content
False, NUGN,Common,67052F102, .0001,," December 31, 2019"," 59,254,155 "," December 31, 2019"," 39,669,494 "," December 31, 2019", 58 ," December 31, 2019",NUGN,2021,7,NUGN_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302779/content
False, NUGN,Common,67052F102, .0001,," December 31, 2021"," 765,895,614 "," Dec 31, 2021", ," Dec 31, 2021", 63 ," Dec 31, 2021",NUGN,2022,1,NUGN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317204/content
False, NUGN,Common,67052F102, .0001,," December 31, 2021"," 765,895,614 "," Dec 31, 2021", ," Dec 31, 2021", 63 ," Dec 31, 2021",NUGN,2022,2,NUGN_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/316717/content
False, NWPG,commonstock001parvalue,651875106, $.001 par value,," Dec. 31, 2021"," 123,203,136 "," Dec. 31, 2021",," Dec. 31, 2021",," Dec. 31, 2021",NWPG,2022,1,NWPG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323903/content
False, NWPG,commonstock001parvalue,651875106, $.001 par value,," Dec. 31, 2022"," 257,271,956 "," Dec. 31, 2022",," Dec. 31, 2022", 155," Dec. 31, 2021",NWPG,2023,1,NWPG_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/357446/content
False, NXGM,Common,65343N108, $0.001,," December 31, 2018"," 30,336,283 "," December 31, 2018"," 4,759,206 "," December 31, 2018", 724 ," December 31, 2018",NXGM,2019,1,NXGM_2019_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/222561/content
False, NXGM,Common,65343N108, $0.001,," December 31, 2017"," 30,336,283 "," December 31, 2017"," 4,759,206 "," December 31, 2017", 896 ," December 31, 2017",NXGM,2019,2,NXGM_2019_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/222556/content
False, NXGM,Common,65343N108, $0.001,," December 31, 2020"," 23,002,949 "," December 31, 2020"," 4,759,206 "," December 31, 2020", 640 ," December 31, 2020",NXGM,2021,1,NXGM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305734/content
False, NXGM,Common,65343N108, $0.001,," December 31, 2019"," 30,336,283 "," December 31, 2019"," 4,759,206 "," December 31, 2019", 642 ," December 31, 2019",NXGM,2021,2,NXGM_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300649/content
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",NXGM,2022,1,NXGM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325517/content
False, OCLG,CommonStock,68230M209, 0.001,, 08/31/2021," 1,512,469,227 ", 08/31/2021," 1,370,044,938 ", 08/31/2021, 110 , 08/31/2021,OCLG,2021,2,OCLG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/308889/content
False, OCLG,CommonStock,68230M209, 0.001,, 08/31/2020," 1,512,469,227 ", 08/31/2020," 1,370,044,938 ", 08/31/2020, 110 , 08/31/2020,OCLG,2021,3,OCLG_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295257/content
False, OCLG,CommonStock,68230M209, 0.001,, 8/31/2019," 1,512,469,227 ", 8/31/2019," 1,370,044,938 ", 8/31/2019, 110 , 8/31/2019,OCLG,2021,4,OCLG_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295256/content
False, OCLG,CommonStock,68230M209, 0.001,, 8/31/2022," 1,662,469,227 ", 8/31/2022," 1,370,044,938 ", 8/31/2022, 110 , 8/31/2022,OCLG,2022,1,OCLG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/353534/content
False, OICT,Common,45778U108, $0.001,," December 31, 2020"," 411,332,000 "," December 31, 2020"," 24,529 "," December 31, 2020", 116 ," December 31, 2020",OICT,2021,1,OICT_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311469/content
False, OICT,Common,45778U108, $0.001,," December 31, 2020"," 411,332,000 "," December 31, 2020"," 24,529 "," December 31, 2020", 116 ," December 31, 2020",OICT,2021,2,OICT_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309052/content
False, OICT,Common,45778U108, $0.001,," December 31, 2019"," 411,332,000 "," December 31, 2019"," 24,529 "," December 31, 2019", 116 ," December 31, 2019",OICT,2021,3,OICT_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309050/content
False, OICT,Common,45778U108, $0.001,," December 31, 2020"," 411,332,000 "," December 31, 2020"," 24,529 "," December 31, 2020", 116 ," December 31, 2020",OICT,2021,4,OICT_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302544/content
False, OICT,Common,45778U108, $0.001,," December 31, 2019"," 411,332,000 "," December 31, 2019"," 24,529 "," December 31, 2019", 116 ," December 31, 2019",OICT,2021,5,OICT_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302535/content
False, OICT,Common,45778U108, $0.0001,," December 31, 2021"," 411,332,000 "," December 31, 2021"," 24,529 "," December 31, 2021", 116 ," December 31, 2021",OICT,2022,1,OICT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324234/content
False, ONSS,Ordinary,682283106, 0.001,," September 7, 2021"," 122,017,860 "," September 7, 2021"," 864,285 "," September 7, 2021", 69 ," September 7, 2021",ONSS,2021,1,ONSS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309345/content
False, ONSS,Ordinary,682283106, 0.001,," September 7, 2021"," 122,017,860 "," September 7, 2021"," 864,285 "," September 7, 2021", 69 ," September 7, 2021",ONSS,2021,4,ONSS_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302757/content
False, ONSS,Ordinary,682283106, 0.001,," September 7, 2021"," 122,017,860 "," September 7, 2021"," 864,285 "," September 7, 2021", 69 ," September 7, 2021",ONSS,2021,5,ONSS_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302185/content
False, OODH,Common,686272105, .001,," December 31,2021"," 194,813,840 "," December 31,2021",,,,,OODH,2022,1,OODH_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317835/content
False, OODH,Common,686272105, .001,," December 31, 2022"," 196,813,840 "," December 31, 2022"," 24,265,500 "," December 31, 2022", 372 ," December 31, 2022",OODH,2023,1,OODH_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359339/content
False,,,,,,,,,,,,,OSCI,2019,2,OSCI_2019_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/215953/content
False,,,,,,,,,,,,,OSCI,2021,1,OSCI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307230/content
False,,,,,,,,,,,,,OSCI,2021,5,OSCI_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304111/content
False,,,,,,,,,,,,,OSCI,2021,7,OSCI_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304095/content
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",OSCI,2022,2,OSCI_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324649/content
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",OSCI,2022,3,OSCI_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323516/content
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",OSCI,2022,4,OSCI_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323255/content
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",OSCI,2022,5,OSCI_2022_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323074/content
False, PBHG,COMMONSTOCK,69317R103, $0.001,, 12/31/18," 3,000,000,000 ", 12/31/18," 21,117,766 ", 12/31/18, 97 , 12/31/18,PBHG,2020,2,PBHG_2020_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/263289/content
False, PBHG,COMMONSTOCK,69317R103, $0.001,, 12/31/19," 4,595,000,000 ", 12/31/19," 21,117,766 ", 12/31/19, 97 , 12/31/19,PBHG,2020,3,PBHG_2020_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/263284/content
False, PBHG,COMMONSTOCK,69317R103, 0.001,, 03/31/2021," 4,595,000,000 ", 03/31/2021," 21,117,766 ", 09/30/2020, 97 , 09/30/2020,PBHG,2021,1,PBHG_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294076/content
False, PBHG,COMMONSTOCK,69317R103, 0.001,, 12/31/2019," 3,000,000,000 ", 12/31/2019," 21,117,766 ", 12/31/2019, 97 , 12/31/2019,PBHG,2021,2,PBHG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/292366/content
False, PBHG,COMMONSTOCK,69317R103, $0.001,, 12/31/19," 4,595,000,000 ", 12/31/19," 21,117,766 ", 12/31/19, 97 , 12/31/19,PBHG,2021,3,PBHG_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/291195/content
False, PBHG,COMMONSTOCK,69317R103, 0.001,, 12/31/2021," 4,595,000,000 ", 12/31/2021," 21,117,766 ", 12/31/2021, 97 , 12/31/2021,PBHG,2022,1,PBHG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324159/content
False, PCLI,Common,74372C108, .001,, 12/31/2020," 1,509,228,968 ", 12/31/2020," 1,445,618,944 ", 12/31/2020, 197 , 12/31/2020,PCLI,2021,3,PCLI_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293554/content
False, PCLI,Common,74372C108, .001,, 12/31/2019," 1,509,228,968 ", 12/31/2019," 1,445,618,944 ", 12/31/2019, 197 , 12/31/2019,PCLI,2021,4,PCLI_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293553/content
False, PCLI,Common,74372C108, .001,, 03/30/2022," 1,509,228,968 ", 03/30/2022," 1,445,618,944 ", 03/30/2022, 197 , 03/30/2022,PCLI,2022,2,PCLI_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/331659/content
False, PCLI,Common,74372C108, .001,, 03/30/2022," 1,509,228,968 ", 03/30/2022," 1,445.618,944 ", 03/30/2022, 197 , 03/30/2022,PCLI,2022,3,PCLI_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325700/content
False, PCLI,Common,74372C108, .001,, 02/15/2023," 1,509,228,968 ", 02/15/2023," 1,445,618,944 ", 02/15/2023, 197 , 02/15/2023,PCLI,2023,1,PCLI_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359354/content
False, PDGO,CommonShares,69901U306, $0.0001,, 12/31/2020, 1.878.500.749 ,, 1 440.01 f date: 12/31/202,, f date: 12/31/202,,PDGO,2021,1,PDGO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304688/content
False, PDGO,CommonShares,69901U306, $0.0001,, 12/31/2021, 1.969.500.749 _,, 1.929.440.01 f date: 12/31/2021,, f date: 12/31/2021,,PDGO,2022,1,PDGO_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326100/content
False, PDGO,CommonShares,69901U306, $0.0001,, 12/31/2022," 2.600,980,576 _", 12/31/2022,, 12/31/2022,, 12/31/2022,PDGO,2023,1,PDGO_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361492/content
False, PERL,Common,714150109, 0.01,," December 31, 2020"," 243,738,745  "," December 31, 2020",," December 31, 2020",," December 31, 2020",PERL,2021,1,PERL_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303937/content
False, PERL,Common,714150109, 0.01,," December 31, 2019"," 243,738,745 "," December 31, 2019"," 39,747,514 "," December 31, 2019"," 2,482 "," December 31, 2019",PERL,2021,2,PERL_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303935/content
False, POSC,Common,737397604, $0.0001,, 9/25/21," 23,305,008 ", 9/25/21," 9,733,875 ", 9/25/21, 346 , 9/25/21,POSC,2021,1,POSC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304360/content
False, POSC,Common,737397604, $0.0001,, 9/22/21," 23,305,008 ", 9/22/21," 9,733,875 ", 9/22/21, 346 , 9/22/21,POSC,2021,2,POSC_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303742/content
False, POSC,Common,737397604, $0.0001,, 12/31/21," 23,430,008 ", 12/31/21," 10,035,875 ", 12/31/21, 452 , 12/31/21,POSC,2022,1,POSC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324805/content
False, PRDL,CommonStock,743170106, 0.001,, 12/31/2020," 8,489,672.411 ", 12/31/2020," 8,489,672.411 ", 12/31/2020, 95 , 12/31/2020,PRDL,2021,1,PRDL_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301562/content
False, PRDL,CommonStock,743170106, 0.001,, 12/31/2019," 8,489,672.411 ", 12/31/2019," 8,489,672.411 ", 12/31/2019, 95 , 12/31/2019,PRDL,2021,2,PRDL_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301561/content
False, PRDL,CommonStock,743170106, 0.001,, 12/31/2021," 8,489,672.411 ", 12/31/2021," 8,489,672.411 ", 12/31/2021, 95 , 12/31/2021,PRDL,2022,1,PRDL_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324212/content
False, PRMO,CommonStock,743423204, $0.001,, 12/31/2020," 11,218,197,584 ", 12/31/2020," 8,930,890,501 ", 12/31/2020, 243 , 12/31/2020,PRMO,2021,1,PRMO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309354/content
False, PRMO,CommonStock,743423204, $0.001,, 12/31/2019," 11,218,197,584 ", 12/31/2019," 8,930,890,501 ", 12/31/2019, 243 , 12/31/2019,PRMO,2021,2,PRMO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309353/content
False, PRMO,CommonStock,743423204, $0.001,, 12/31/2020," 11,218,197,584 ", 12/31/2020," 8,930,890,501 ", 12/31/2020, 243 , 12/31/2020,PRMO,2021,3,PRMO_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307756/content
False, PRMO,CommonStock,743423204, $0.001,, 12/31/2019," 11,218,197,584 ", 12/31/2019," 8,930,890,501 ", 12/31/2019, 243 , 12/31/2019,PRMO,2021,4,PRMO_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307755/content
False, PRMO,CommonStock,743423204, $0.001,, 12/31/2020," 11,218,197,584 ", 12/31/2020," 8,930,890,501 ", 12/31/2020, 243 , 12/31/2020,PRMO,2021,5,PRMO_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303405/content
False, PRMO,CommonStock,743423204, $0.001,, 12/31/2019," 11,218,197,584 ", 12/31/2019," 8,930,890,501 ", 12/31/2019, 243 , 12/31/2019,PRMO,2021,6,PRMO_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303299/content
False, PRMO,CommonStock,743423204, $0.001,," December 31, 2021"," 16,219,197,584 "," December 31, 2021"," 8,956,945 ,584 "," December 31, 2021", 246 ," December 31, 2021",PRMO,2022,1,PRMO_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/334890/content
False, PRMO,CommonStock,743423204, $0.001,," December 31, 2022"," 16,219,197,584 "," December 31, 2022",," December 31, 2022", 246 ,,PRMO,2023,1,PRMO_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/362285/content
False, PRRY,,," 0,001",, 12/31/2020," 277,422,996 ", 12/31/2020," 57,296,760 ", 12/31/2020, 660 ,_12/31/2020,PRRY,2021,1,PRRY_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314762/content
False, PRRY,,," 0,001",, 12/31/2021," 277,422,996 ", 12/31/2021," 57,296,760 ", 12/31/2021, 660 , 12/31/2021,PRRY,2022,2,PRRY_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/319864/content
False, PRRY,,," 0,001",, 12/31/2021," 277,422,996 ", 12/31/2021," 57,296,760 ", 12/31/2021, 660 , 12/31/2021,PRRY,2022,4,PRRY_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/318983/content
False, PRRY,,," 0,001",, 12/31/2021," 277,422,996 ", 12/31/2021," 57,296,760 ", 12/31/2021, 660 , 12/31/2021,PRRY,2022,7,PRRY_2022_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317836/content
False, PSSS,CommonStock,74535W108, 0.001,," December 31, 2020"," 26,935 047 "," December 31, 2020"," 3,031,160 "," December 31, 2020", 53 ," December 31, 2020",PSSS,2021,1,PSSS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301046/content
False, PSSS,CommonStock,74535W108, 0.001,," December 31, 2019"," 22,435,047 "," December 31, 2019"," 3,031,160 "," December 31, 2019", 53 ," December 31, 2019",PSSS,2021,2,PSSS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298506/content
False, PSSS,CommonStock,74535W108, 0.001,," December 31, 2021"," 26,935,047 "," December 31, 2021"," 3,031,160 "," December 31, 2021", a5 ," December 31, 2021",PSSS,2022,1,PSSS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324512/content
False, PSTO,CommonStock,73938H106, $0.001,, 98/10 2021," 23,248,009 ","08/10, 2021"," 1,363,991 "," 08/10 _, 2021", 47 ," 98/10 , 2021",PSTO,2021,1,PSTO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294944/content
False, PSTO,CommonStock,73938H106, $0.001,," December 31, 2021"," 23,275,009 "," December 31, 2021"," 1,363,991 "," December 31, 2021", 49 ," December 31, 2021",PSTO,2022,2,PSTO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325805/content
